transaction_date,total_transactions,total_credit_amount,total_debit_amount,total_amount
2025-06-07 02:48:59,1,103638.72,0.0,103638.72
2025-06-07 03:20:29,1,0.0,17991.52,17991.52
2025-06-07 03:28:01,1,0.0,67150.77,67150.77
2025-06-07 03:34:21,1,0.0,11965.68,11965.68
2025-06-07 03:44:55,1,0.0,22084.85,22084.85
2025-06-07 04:08:57,1,0.0,85533.4,85533.4
2025-06-07 05:13:48,1,7444.61,0.0,7444.61
2025-06-07 06:49:57,1,0.0,38405.92,38405.92
2025-06-07 06:54:22,1,0.0,9028.36,9028.36
2025-06-07 07:04:17,1,0.0,972.58,972.58
2025-06-07 08:26:52,1,0.0,21802.88,21802.88
2025-06-07 09:16:51,1,0.0,1363.79,1363.79
2025-06-07 10:13:37,1,0.0,42048.36,42048.36
2025-06-07 10:43:11,1,0.0,36085.67,36085.67
2025-06-07 11:03:52,1,0.0,94936.35,94936.35
2025-06-07 11:05:50,1,0.0,4316.89,4316.89
2025-06-07 11:14:19,1,0.0,3919.45,3919.45
2025-06-07 12:38:23,1,291.05,0.0,291.05
2025-06-07 12:47:47,1,0.0,17199.85,17199.85
2025-06-07 12:49:50,1,0.0,11181.22,11181.22
2025-06-07 12:53:43,1,0.0,18820.31,18820.31
2025-06-07 12:56:14,1,0.0,2910.59,2910.59
2025-06-07 13:16:07,1,0.0,12607.52,12607.52
2025-06-07 13:35:43,1,0.0,1662.46,1662.46
2025-06-07 13:43:16,1,0.0,20472.85,20472.85
2025-06-07 14:21:19,1,34013.93,0.0,34013.93
2025-06-07 15:18:35,1,34926.09,0.0,34926.09
2025-06-07 15:21:43,1,98911.82,0.0,98911.82
2025-06-07 15:23:28,1,0.0,48878.07,48878.07
2025-06-07 15:26:35,1,0.0,5729.26,5729.26
2025-06-07 17:05:24,1,23607.05,0.0,23607.05
2025-06-07 17:09:37,1,9417.82,0.0,9417.82
2025-06-07 17:32:58,1,3241.49,0.0,3241.49
2025-06-07 17:37:00,1,0.0,35617.0,35617.0
2025-06-07 17:53:48,1,0.0,4006.34,4006.34
2025-06-07 18:03:49,1,5876.35,0.0,5876.35
2025-06-07 18:31:43,1,0.0,1106.44,1106.44
2025-06-07 19:08:17,1,0.0,11189.1,11189.1
2025-06-07 19:22:31,1,0.0,22962.24,22962.24
2025-06-07 19:35:28,1,0.0,64736.5,64736.5
2025-06-07 19:41:15,1,0.0,40209.73,40209.73
2025-06-07 19:41:32,1,0.0,4397.44,4397.44
2025-06-07 19:46:55,1,110187.35,0.0,110187.35
2025-06-07 19:52:06,1,9588.75,0.0,9588.75
2025-06-07 20:04:39,1,5646.02,0.0,5646.02
2025-06-07 20:30:56,1,39408.42,0.0,39408.42
2025-06-07 20:37:42,1,0.0,20011.65,20011.65
2025-06-07 20:44:46,1,0.0,89306.17,89306.17
2025-06-07 20:58:24,1,892.75,0.0,892.75
2025-06-07 21:16:51,1,9201.45,0.0,9201.45
2025-06-07 21:32:29,1,0.0,1845.15,1845.15
2025-06-07 22:01:33,1,0.0,18860.85,18860.85
2025-06-07 22:09:19,1,0.0,5824.17,5824.17
2025-06-07 23:39:27,1,77420.66,0.0,77420.66
2025-06-07 23:49:30,1,0.0,3397.98,3397.98
2025-06-07 23:55:21,1,0.0,85233.78,85233.78
2025-06-08 00:14:32,1,4022.22,0.0,4022.22
2025-06-08 00:33:32,1,0.0,11148.49,11148.49
2025-06-08 00:40:44,1,130823.6,0.0,130823.6
2025-06-08 00:55:37,1,0.0,2417.81,2417.81
2025-06-08 01:02:00,1,2898.3,0.0,2898.3
2025-06-08 01:10:21,1,0.0,2706.93,2706.93
2025-06-08 01:28:41,1,0.0,5941.59,5941.59
2025-06-08 02:02:55,1,1447.33,0.0,1447.33
2025-06-08 02:06:08,1,0.0,47418.63,47418.63
2025-06-08 03:18:13,1,0.0,1589.28,1589.28
2025-06-08 03:34:53,1,0.0,13255.8,13255.8
2025-06-08 03:41:42,1,0.0,41674.29,41674.29
2025-06-08 04:16:59,1,613.85,0.0,613.85
2025-06-08 04:54:40,1,117597.41,0.0,117597.41
2025-06-08 04:55:44,1,2324.53,0.0,2324.53
2025-06-08 04:57:20,1,0.0,746.0,746.0
2025-06-08 05:10:04,1,0.0,15140.98,15140.98
2025-06-08 05:11:15,1,28066.75,0.0,28066.75
2025-06-08 05:12:25,1,0.0,13862.66,13862.66
2025-06-08 05:15:20,1,0.0,98120.46,98120.46
2025-06-08 05:33:27,1,44650.69,0.0,44650.69
2025-06-08 05:35:55,1,41940.66,0.0,41940.66
2025-06-08 06:08:57,1,0.0,59891.37,59891.37
2025-06-08 06:33:34,1,0.0,69142.09,69142.09
2025-06-08 07:10:05,1,0.0,48902.69,48902.69
2025-06-08 07:12:44,1,49059.23,0.0,49059.23
2025-06-08 07:22:35,1,0.0,3506.7,3506.7
2025-06-08 07:30:52,1,0.0,41059.81,41059.81
2025-06-08 07:35:39,1,4991.97,0.0,4991.97
2025-06-08 08:02:50,1,0.0,19001.64,19001.64
2025-06-08 08:52:09,1,0.0,31731.49,31731.49
2025-06-08 10:26:16,1,24142.64,0.0,24142.64
2025-06-08 10:38:50,1,8181.81,0.0,8181.81
2025-06-08 11:15:55,1,0.0,39520.98,39520.98
2025-06-08 11:22:34,1,0.0,87857.86,87857.86
2025-06-08 11:51:54,1,34022.29,0.0,34022.29
2025-06-08 12:27:16,1,0.0,6816.4,6816.4
2025-06-08 12:29:30,1,0.0,90305.4,90305.4
2025-06-08 12:30:09,1,0.0,2388.22,2388.22
2025-06-08 12:44:46,1,0.0,53369.32,53369.32
2025-06-08 12:49:16,1,0.0,7655.57,7655.57
2025-06-08 13:13:07,1,0.0,40215.26,40215.26
2025-06-08 13:21:08,1,0.0,59552.37,59552.37
2025-06-08 14:36:18,1,0.0,85395.75,85395.75
2025-06-08 14:53:13,1,0.0,17190.93,17190.93
2025-06-08 16:11:24,1,4304.88,0.0,4304.88
2025-06-08 16:25:06,1,0.0,31277.82,31277.82
2025-06-08 16:28:08,1,0.0,17643.17,17643.17
2025-06-08 16:42:58,1,0.0,98605.9,98605.9
2025-06-08 16:44:56,1,0.0,41139.01,41139.01
2025-06-08 17:12:17,1,0.0,6604.78,6604.78
2025-06-08 17:46:52,1,36959.08,0.0,36959.08
2025-06-08 17:51:59,1,0.0,32751.18,32751.18
2025-06-08 18:17:41,1,0.0,22577.77,22577.77
2025-06-08 19:23:14,1,4352.78,0.0,4352.78
2025-06-08 19:34:35,1,0.0,14670.91,14670.91
2025-06-08 20:10:12,1,3846.81,0.0,3846.81
2025-06-08 20:10:19,1,0.0,6436.29,6436.29
2025-06-08 20:10:36,1,0.0,19883.27,19883.27
2025-06-08 20:16:31,1,4347.12,0.0,4347.12
2025-06-08 20:36:15,1,0.0,84824.61,84824.61
2025-06-08 21:02:27,1,0.0,6264.87,6264.87
2025-06-08 21:04:55,1,0.0,56373.55,56373.55
2025-06-08 21:57:53,1,0.0,42061.17,42061.17
2025-06-08 23:12:23,1,139688.7,0.0,139688.7
2025-06-08 23:30:14,1,0.0,40040.17,40040.17
2025-06-08 23:33:42,1,0.0,9303.53,9303.53
2025-06-08 23:37:30,1,1317.12,0.0,1317.12
2025-06-09 00:04:51,1,0.0,31789.92,31789.92
2025-06-09 00:21:46,1,113758.79,0.0,113758.79
2025-06-09 00:25:03,1,0.0,22462.38,22462.38
2025-06-09 01:00:52,1,0.0,18172.02,18172.02
2025-06-09 01:17:15,1,1818.73,0.0,1818.73
2025-06-09 01:34:05,1,0.0,9675.95,9675.95
2025-06-09 01:44:31,1,0.0,39519.68,39519.68
2025-06-09 02:07:04,1,0.0,11838.37,11838.37
2025-06-09 02:15:45,1,0.0,34176.29,34176.29
2025-06-09 02:44:53,1,0.0,22469.35,22469.35
2025-06-09 03:37:06,1,37921.16,0.0,37921.16
2025-06-09 03:57:58,1,0.0,49550.23,49550.23
2025-06-09 04:05:58,1,41732.55,0.0,41732.55
2025-06-09 04:14:38,1,0.0,6654.04,6654.04
2025-06-09 04:31:42,1,0.0,3305.95,3305.95
2025-06-09 04:38:07,1,38487.58,0.0,38487.58
2025-06-09 05:11:03,1,0.0,3369.97,3369.97
2025-06-09 05:50:08,1,128162.67,0.0,128162.67
2025-06-09 05:59:43,1,0.0,70238.76,70238.76
2025-06-09 06:01:14,1,1628.17,0.0,1628.17
2025-06-09 06:27:04,1,15230.37,0.0,15230.37
2025-06-09 06:37:47,1,34973.1,0.0,34973.1
2025-06-09 06:44:43,1,0.0,9638.5,9638.5
2025-06-09 07:01:54,1,0.0,20301.88,20301.88
2025-06-09 07:06:34,1,0.0,11677.45,11677.45
2025-06-09 07:16:42,1,5501.48,0.0,5501.48
2025-06-09 07:19:24,1,0.0,26525.09,26525.09
2025-06-09 07:44:25,1,0.0,3764.92,3764.92
2025-06-09 07:59:34,1,0.0,541.23,541.23
2025-06-09 08:17:37,1,0.0,26376.24,26376.24
2025-06-09 08:24:27,1,0.0,38122.93,38122.93
2025-06-09 08:36:41,1,0.0,55789.86,55789.86
2025-06-09 09:08:39,1,0.0,44576.1,44576.1
2025-06-09 09:57:37,1,0.0,41516.35,41516.35
2025-06-09 10:15:37,1,0.0,16676.7,16676.7
2025-06-09 10:40:31,1,4907.67,0.0,4907.67
2025-06-09 11:03:45,1,4622.13,0.0,4622.13
2025-06-09 11:42:55,1,8931.88,0.0,8931.88
2025-06-09 12:05:57,1,0.0,4416.42,4416.42
2025-06-09 12:11:32,1,45912.42,0.0,45912.42
2025-06-09 12:42:56,1,3549.99,0.0,3549.99
2025-06-09 13:12:23,1,516.16,0.0,516.16
2025-06-09 13:22:15,1,0.0,31722.79,31722.79
2025-06-09 14:06:15,1,0.0,66158.47,66158.47
2025-06-09 14:07:58,1,0.0,7326.58,7326.58
2025-06-09 14:25:57,1,53868.68,0.0,53868.68
2025-06-09 14:40:06,1,99987.91,0.0,99987.91
2025-06-09 15:05:44,1,0.0,47546.13,47546.13
2025-06-09 16:15:18,1,0.0,16771.74,16771.74
2025-06-09 16:19:43,1,0.0,4595.24,4595.24
2025-06-09 18:02:54,1,0.0,9001.93,9001.93
2025-06-09 18:05:21,1,0.0,31695.24,31695.24
2025-06-09 18:24:34,1,0.0,6801.59,6801.59
2025-06-09 18:40:12,1,0.0,1806.91,1806.91
2025-06-09 18:46:57,1,3539.6,0.0,3539.6
2025-06-09 19:18:38,1,0.0,11788.75,11788.75
2025-06-09 19:27:05,1,0.0,18646.75,18646.75
2025-06-09 19:30:53,1,0.0,35541.35,35541.35
2025-06-09 21:24:15,1,0.0,5471.89,5471.89
2025-06-09 21:51:31,1,0.0,20529.36,20529.36
2025-06-09 22:25:34,1,0.0,37093.27,37093.27
2025-06-09 22:51:02,1,0.0,51715.25,51715.25
2025-06-09 23:15:56,1,68716.29,0.0,68716.29
2025-06-09 23:52:37,1,3693.38,0.0,3693.38
2025-06-09 23:55:35,1,0.0,3362.1,3362.1
2025-06-10 00:26:15,1,122091.67,0.0,122091.67
2025-06-10 01:00:23,1,0.0,20816.24,20816.24
2025-06-10 01:06:33,1,0.0,9010.85,9010.85
2025-06-10 01:57:39,1,22798.26,0.0,22798.26
2025-06-10 02:25:00,1,45159.38,0.0,45159.38
2025-06-10 02:38:24,1,5093.38,0.0,5093.38
2025-06-10 02:53:07,1,0.0,987.18,987.18
2025-06-10 03:03:39,1,2853.66,0.0,2853.66
2025-06-10 03:51:43,1,0.0,88521.71,88521.71
2025-06-10 04:21:29,1,115788.29,0.0,115788.29
2025-06-10 04:23:16,1,3951.95,0.0,3951.95
2025-06-10 04:39:10,1,0.0,7231.27,7231.27
2025-06-10 05:11:14,1,0.0,879.04,879.04
2025-06-10 05:41:21,1,0.0,10704.48,10704.48
2025-06-10 06:18:32,1,0.0,10036.7,10036.7
2025-06-10 06:44:28,1,0.0,89354.91,89354.91
2025-06-10 07:21:40,1,0.0,1202.31,1202.31
2025-06-10 08:01:51,1,0.0,7643.42,7643.42
2025-06-10 08:09:26,1,0.0,37718.37,37718.37
2025-06-10 08:11:03,1,2602.18,0.0,2602.18
2025-06-10 08:16:13,1,0.0,83753.46,83753.46
2025-06-10 08:16:46,1,0.0,46032.4,46032.4
2025-06-10 08:18:12,1,117184.03,0.0,117184.03
2025-06-10 08:23:59,1,0.0,14715.64,14715.64
2025-06-10 08:30:37,1,0.0,3884.3,3884.3
2025-06-10 09:14:04,1,1025.0,0.0,1025.0
2025-06-10 09:37:50,1,2190.71,0.0,2190.71
2025-06-10 09:37:59,1,0.0,1325.02,1325.02
2025-06-10 10:04:44,1,0.0,1639.85,1639.85
2025-06-10 11:00:16,1,0.0,8087.33,8087.33
2025-06-10 12:37:58,1,115969.71,0.0,115969.71
2025-06-10 13:04:51,1,0.0,224.03,224.03
2025-06-10 13:14:58,1,0.0,7100.92,7100.92
2025-06-10 13:29:25,1,0.0,6826.0,6826.0
2025-06-10 14:07:19,1,0.0,2330.13,2330.13
2025-06-10 14:24:06,1,0.0,9274.69,9274.69
2025-06-10 14:40:59,1,0.0,14107.69,14107.69
2025-06-10 14:42:18,1,0.0,12365.28,12365.28
2025-06-10 14:56:30,1,46202.08,0.0,46202.08
2025-06-10 14:58:38,1,8438.17,0.0,8438.17
2025-06-10 15:00:32,1,29616.08,0.0,29616.08
2025-06-10 15:55:35,1,7471.52,0.0,7471.52
2025-06-10 16:10:14,1,0.0,26943.47,26943.47
2025-06-10 16:32:28,1,0.0,30917.18,30917.18
2025-06-10 16:47:18,1,0.0,5346.59,5346.59
2025-06-10 16:50:18,1,0.0,29800.0,29800.0
2025-06-10 16:52:45,1,0.0,11777.48,11777.48
2025-06-10 17:10:46,1,0.0,818.74,818.74
2025-06-10 17:13:23,1,145810.27,0.0,145810.27
2025-06-10 18:54:29,1,5064.52,0.0,5064.52
2025-06-10 19:09:49,1,0.0,8509.28,8509.28
2025-06-10 19:12:58,1,1031.72,0.0,1031.72
2025-06-10 19:25:23,1,0.0,89049.11,89049.11
2025-06-10 19:27:48,1,0.0,89555.21,89555.21
2025-06-10 19:41:33,1,4093.45,0.0,4093.45
2025-06-10 19:43:05,1,0.0,40386.54,40386.54
2025-06-10 19:47:35,1,0.0,879.73,879.73
2025-06-10 20:09:57,1,0.0,3222.97,3222.97
2025-06-10 20:16:21,1,39774.6,0.0,39774.6
2025-06-10 20:19:05,1,30174.56,0.0,30174.56
2025-06-10 20:28:43,1,0.0,51062.19,51062.19
2025-06-10 20:37:26,1,0.0,26657.71,26657.71
2025-06-10 21:05:14,1,0.0,77575.02,77575.02
2025-06-10 21:23:06,1,0.0,14523.0,14523.0
2025-06-10 21:55:12,1,0.0,16689.25,16689.25
2025-06-10 22:02:45,1,0.0,1259.97,1259.97
2025-06-10 22:20:47,1,9515.99,0.0,9515.99
2025-06-10 23:48:28,1,0.0,15562.73,15562.73
2025-06-10 23:56:09,1,0.0,4627.13,4627.13
2025-06-11 01:15:15,1,91934.7,0.0,91934.7
2025-06-11 01:32:17,1,4856.69,0.0,4856.69
2025-06-11 02:16:37,1,3083.59,0.0,3083.59
2025-06-11 02:42:37,1,0.0,6554.13,6554.13
2025-06-11 04:02:00,1,149728.35,0.0,149728.35
2025-06-11 04:08:16,1,7357.59,0.0,7357.59
2025-06-11 04:08:55,1,0.0,30321.33,30321.33
2025-06-11 04:30:08,1,0.0,1243.13,1243.13
2025-06-11 05:11:06,1,8455.35,0.0,8455.35
2025-06-11 05:20:40,1,0.0,36685.87,36685.87
2025-06-11 06:33:41,1,41281.74,0.0,41281.74
2025-06-11 06:34:46,1,0.0,13320.53,13320.53
2025-06-11 06:50:26,1,0.0,10280.29,10280.29
2025-06-11 07:14:35,1,4640.01,0.0,4640.01
2025-06-11 08:19:36,1,2673.04,0.0,2673.04
2025-06-11 08:23:38,1,0.0,18413.76,18413.76
2025-06-11 08:27:57,1,0.0,3173.44,3173.44
2025-06-11 09:04:13,1,0.0,4424.17,4424.17
2025-06-11 10:03:32,1,4178.73,0.0,4178.73
2025-06-11 10:10:37,1,0.0,43063.38,43063.38
2025-06-11 10:16:53,1,0.0,34250.06,34250.06
2025-06-11 10:24:15,1,0.0,7599.02,7599.02
2025-06-11 10:24:31,1,0.0,19429.28,19429.28
2025-06-11 10:46:32,1,0.0,22493.23,22493.23
2025-06-11 10:53:23,1,0.0,4512.25,4512.25
2025-06-11 11:16:27,1,0.0,767.25,767.25
2025-06-11 11:39:37,1,0.0,18527.9,18527.9
2025-06-11 11:48:46,1,0.0,11671.85,11671.85
2025-06-11 12:37:54,1,0.0,89420.13,89420.13
2025-06-11 12:51:17,1,4869.56,0.0,4869.56
2025-06-11 13:03:03,1,0.0,99757.67,99757.67
2025-06-11 13:13:37,1,35762.81,0.0,35762.81
2025-06-11 13:44:09,1,3709.97,0.0,3709.97
2025-06-11 14:30:45,1,0.0,2328.8,2328.8
2025-06-11 14:45:55,1,0.0,28507.1,28507.1
2025-06-11 15:07:24,1,7191.17,0.0,7191.17
2025-06-11 15:35:04,1,0.0,19530.13,19530.13
2025-06-11 16:14:14,1,0.0,28513.76,28513.76
2025-06-11 17:42:13,1,0.0,42414.21,42414.21
2025-06-11 18:03:47,1,0.0,28358.18,28358.18
2025-06-11 18:11:27,1,46772.41,0.0,46772.41
2025-06-11 18:48:57,1,0.0,43636.03,43636.03
2025-06-11 18:52:41,1,34611.4,0.0,34611.4
2025-06-11 19:02:11,1,0.0,40800.81,40800.81
2025-06-11 19:21:19,1,752.7,0.0,752.7
2025-06-11 19:32:02,1,0.0,576.85,576.85
2025-06-11 19:40:31,1,0.0,73918.55,73918.55
2025-06-11 20:29:31,1,0.0,5526.16,5526.16
2025-06-11 20:33:47,1,0.0,17492.16,17492.16
2025-06-11 21:16:59,1,0.0,97353.05,97353.05
2025-06-11 22:14:14,1,0.0,18075.49,18075.49
2025-06-11 22:47:21,1,8448.66,0.0,8448.66
2025-06-11 22:56:17,1,28775.93,0.0,28775.93
2025-06-11 22:57:23,1,0.0,45369.91,45369.91
2025-06-11 23:41:14,1,0.0,17885.4,17885.4
2025-06-11 23:46:01,1,0.0,40899.12,40899.12
2025-06-12 00:28:16,1,0.0,4375.47,4375.47
2025-06-12 00:44:15,1,9620.75,0.0,9620.75
2025-06-12 00:59:24,1,0.0,13612.2,13612.2
2025-06-12 01:05:23,1,6820.47,0.0,6820.47
2025-06-12 01:46:10,1,2467.23,0.0,2467.23
2025-06-12 01:51:08,1,0.0,16505.44,16505.44
2025-06-12 01:53:54,1,3078.09,0.0,3078.09
2025-06-12 02:01:33,1,0.0,38529.26,38529.26
2025-06-12 02:03:17,1,0.0,10604.4,10604.4
2025-06-12 02:11:37,1,92054.56,0.0,92054.56
2025-06-12 04:11:21,1,0.0,1894.43,1894.43
2025-06-12 04:38:47,1,0.0,15239.2,15239.2
2025-06-12 05:00:49,1,0.0,26595.59,26595.59
2025-06-12 05:19:27,1,0.0,29617.18,29617.18
2025-06-12 05:31:07,1,0.0,24482.67,24482.67
2025-06-12 05:32:59,1,0.0,44880.46,44880.46
2025-06-12 05:41:22,1,0.0,36473.84,36473.84
2025-06-12 05:58:59,1,5045.04,0.0,5045.04
2025-06-12 06:01:34,1,0.0,35739.72,35739.72
2025-06-12 06:25:42,1,0.0,36936.02,36936.02
2025-06-12 06:50:01,1,0.0,43815.38,43815.38
2025-06-12 07:51:56,1,0.0,1095.49,1095.49
2025-06-12 08:00:04,1,139459.86,0.0,139459.86
2025-06-12 08:07:17,1,4537.57,0.0,4537.57
2025-06-12 08:39:15,1,41942.64,0.0,41942.64
2025-06-12 08:48:45,1,0.0,44642.49,44642.49
2025-06-12 08:55:35,1,9246.59,0.0,9246.59
2025-06-12 09:09:33,1,33654.52,0.0,33654.52
2025-06-12 09:48:41,1,0.0,5837.74,5837.74
2025-06-12 09:50:00,1,0.0,59762.86,59762.86
2025-06-12 10:06:06,1,0.0,13453.74,13453.74
2025-06-12 10:16:32,1,0.0,19453.33,19453.33
2025-06-12 10:19:14,1,0.0,7927.56,7927.56
2025-06-12 11:23:36,1,36559.24,0.0,36559.24
2025-06-12 11:29:57,1,0.0,3787.81,3787.81
2025-06-12 12:02:59,1,0.0,5261.88,5261.88
2025-06-12 12:13:42,1,0.0,34788.37,34788.37
2025-06-12 12:14:09,1,0.0,69188.94,69188.94
2025-06-12 12:43:49,1,0.0,38189.25,38189.25
2025-06-12 12:55:25,1,0.0,23652.18,23652.18
2025-06-12 12:55:32,1,49685.96,0.0,49685.96
2025-06-12 13:34:44,1,15068.77,0.0,15068.77
2025-06-12 14:16:31,1,0.0,4217.63,4217.63
2025-06-12 15:12:14,1,0.0,14491.3,14491.3
2025-06-12 15:22:10,1,0.0,13552.12,13552.12
2025-06-12 15:25:26,1,0.0,33007.67,33007.67
2025-06-12 16:01:45,1,48167.93,0.0,48167.93
2025-06-12 16:07:15,1,7424.88,0.0,7424.88
2025-06-12 16:12:19,1,0.0,2659.29,2659.29
2025-06-12 16:45:09,1,1577.77,0.0,1577.77
2025-06-12 17:34:32,1,0.0,44968.09,44968.09
2025-06-12 17:42:56,1,0.0,84258.3,84258.3
2025-06-12 17:49:48,1,0.0,12075.88,12075.88
2025-06-12 18:16:24,1,0.0,25498.67,25498.67
2025-06-12 18:48:13,1,2685.38,0.0,2685.38
2025-06-12 19:11:58,1,568.36,0.0,568.36
2025-06-12 19:18:22,1,0.0,42879.7,42879.7
2025-06-12 20:22:46,1,0.0,76570.54,76570.54
2025-06-12 21:01:27,1,0.0,51483.33,51483.33
2025-06-12 21:50:32,1,0.0,66634.56,66634.56
2025-06-12 22:41:07,1,0.0,35846.21,35846.21
2025-06-12 22:51:36,1,0.0,23638.92,23638.92
2025-06-12 22:55:06,1,7923.73,0.0,7923.73
2025-06-12 23:00:13,1,92482.4,0.0,92482.4
2025-06-12 23:11:57,1,0.0,3408.9,3408.9
2025-06-12 23:20:44,1,0.0,4970.04,4970.04
2025-06-12 23:20:57,1,0.0,21383.46,21383.46
2025-06-12 23:31:33,1,0.0,9416.25,9416.25
2025-06-12 23:39:44,1,0.0,19843.98,19843.98
2025-06-12 23:40:24,1,0.0,2868.55,2868.55
2025-06-12 23:41:16,1,4051.08,0.0,4051.08
2025-06-12 23:45:56,1,6282.62,0.0,6282.62
2025-06-13 00:28:02,1,9971.39,0.0,9971.39
2025-06-13 00:56:43,1,0.0,7977.42,7977.42
2025-06-13 01:23:19,1,2157.93,0.0,2157.93
2025-06-13 01:30:52,1,94747.78,0.0,94747.78
2025-06-13 01:43:36,1,0.0,18625.2,18625.2
2025-06-13 01:51:38,1,2422.21,0.0,2422.21
2025-06-13 02:17:29,1,0.0,6979.78,6979.78
2025-06-13 02:21:35,1,4434.9,0.0,4434.9
2025-06-13 02:28:01,1,0.0,11538.0,11538.0
2025-06-13 02:28:09,1,0.0,3721.7,3721.7
2025-06-13 03:15:59,1,0.0,4741.49,4741.49
2025-06-13 03:41:55,1,0.0,695.89,695.89
2025-06-13 04:01:10,1,4442.15,0.0,4442.15
2025-06-13 04:07:18,1,0.0,44732.03,44732.03
2025-06-13 04:16:41,1,100147.99,0.0,100147.99
2025-06-13 04:24:32,1,0.0,11337.46,11337.46
2025-06-13 04:29:43,1,0.0,10294.68,10294.68
2025-06-13 04:43:24,1,0.0,27799.57,27799.57
2025-06-13 05:02:46,1,0.0,26555.04,26555.04
2025-06-13 05:18:10,1,38871.11,0.0,38871.11
2025-06-13 05:23:12,1,0.0,6956.74,6956.74
2025-06-13 05:50:10,1,0.0,7602.7,7602.7
2025-06-13 06:07:04,1,0.0,3385.67,3385.67
2025-06-13 06:18:06,1,0.0,22806.59,22806.59
2025-06-13 06:22:27,1,2245.52,0.0,2245.52
2025-06-13 06:37:06,1,0.0,1836.32,1836.32
2025-06-13 06:38:35,1,41008.19,0.0,41008.19
2025-06-13 07:54:01,1,0.0,7593.55,7593.55
2025-06-13 08:05:13,1,148497.02,0.0,148497.02
2025-06-13 08:27:54,1,7586.93,0.0,7586.93
2025-06-13 08:40:11,1,16022.01,0.0,16022.01
2025-06-13 09:13:23,1,0.0,11177.78,11177.78
2025-06-13 09:15:48,1,0.0,9503.59,9503.59
2025-06-13 09:30:52,1,0.0,42113.82,42113.82
2025-06-13 09:44:28,1,0.0,14694.89,14694.89
2025-06-13 11:15:12,1,0.0,17537.95,17537.95
2025-06-13 11:18:39,1,0.0,10178.03,10178.03
2025-06-13 12:00:48,1,0.0,3339.25,3339.25
2025-06-13 12:18:43,1,0.0,12240.55,12240.55
2025-06-13 12:20:53,1,4242.08,0.0,4242.08
2025-06-13 12:27:03,1,0.0,68493.73,68493.73
2025-06-13 12:59:03,1,121.67,0.0,121.67
2025-06-13 13:22:58,1,0.0,10297.74,10297.74
2025-06-13 14:27:06,1,0.0,4638.38,4638.38
2025-06-13 14:57:33,1,0.0,37066.07,37066.07
2025-06-13 16:53:18,1,12365.51,0.0,12365.51
2025-06-13 17:30:19,1,0.0,26763.63,26763.63
2025-06-13 17:51:10,1,0.0,2028.57,2028.57
2025-06-13 17:59:00,1,0.0,8396.32,8396.32
2025-06-13 18:01:31,1,0.0,3598.92,3598.92
2025-06-13 18:41:28,1,0.0,47144.81,47144.81
2025-06-13 18:43:51,1,0.0,8429.17,8429.17
2025-06-13 18:50:47,1,0.0,13357.1,13357.1
2025-06-13 19:35:28,1,3522.85,0.0,3522.85
2025-06-13 19:44:43,1,0.0,3558.31,3558.31
2025-06-13 19:49:41,1,0.0,23335.46,23335.46
2025-06-13 19:54:43,1,0.0,3203.94,3203.94
2025-06-13 20:07:33,1,3883.22,0.0,3883.22
2025-06-13 20:52:33,1,98343.15,0.0,98343.15
2025-06-13 21:22:18,1,0.0,9012.5,9012.5
2025-06-13 21:30:21,1,4948.44,0.0,4948.44
2025-06-13 21:36:59,1,0.0,93990.27,93990.27
2025-06-13 21:38:12,1,0.0,2757.87,2757.87
2025-06-13 21:46:07,1,0.0,24362.23,24362.23
2025-06-13 22:25:24,1,0.0,41112.7,41112.7
2025-06-13 22:37:08,1,0.0,11498.0,11498.0
2025-06-13 23:11:43,1,0.0,14209.02,14209.02
2025-06-13 23:36:27,1,0.0,25478.12,25478.12
2025-06-13 23:43:30,1,20024.08,0.0,20024.08
2025-06-13 23:47:49,1,0.0,53572.1,53572.1
2025-06-13 23:48:33,1,30701.96,0.0,30701.96
2025-06-13 23:50:07,1,0.0,26816.13,26816.13
2025-06-13 23:59:04,1,937.13,0.0,937.13
2025-06-13 23:59:08,1,2877.56,0.0,2877.56
2025-06-14 00:07:54,1,83669.42,0.0,83669.42
2025-06-14 00:31:27,1,92365.21,0.0,92365.21
2025-06-14 00:32:43,1,0.0,35307.35,35307.35
2025-06-14 00:50:53,1,1075.97,0.0,1075.97
2025-06-14 00:53:22,1,3992.32,0.0,3992.32
2025-06-14 00:55:10,1,71397.46,0.0,71397.46
2025-06-14 01:02:14,1,1710.57,0.0,1710.57
2025-06-14 01:03:53,1,0.0,48475.84,48475.84
2025-06-14 01:35:34,1,0.0,51066.3,51066.3
2025-06-14 01:39:52,1,0.0,10831.23,10831.23
2025-06-14 02:15:08,1,0.0,34615.34,34615.34
2025-06-14 02:39:11,1,41362.09,0.0,41362.09
2025-06-14 03:01:40,1,0.0,5475.02,5475.02
2025-06-14 03:54:47,1,0.0,4316.74,4316.74
2025-06-14 03:57:18,1,0.0,2199.54,2199.54
2025-06-14 04:31:58,1,136592.45,0.0,136592.45
2025-06-14 04:49:40,1,0.0,2337.51,2337.51
2025-06-14 04:52:30,1,0.0,15763.01,15763.01
2025-06-14 04:53:50,1,0.0,6682.16,6682.16
2025-06-14 05:00:06,1,10607.17,0.0,10607.17
2025-06-14 05:11:13,1,60343.65,0.0,60343.65
2025-06-14 05:11:27,1,0.0,42028.37,42028.37
